GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
"G44000900508012","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050801","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508012",,,"Block Group 2, Census Tract 508.01, Washington County, Rhode Island",1338,"Block Group 2, Census Tract 508.01, Washington County, Rhode Island",360
"G44000900508013","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050801","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508013",,,"Block Group 3, Census Tract 508.01, Washington County, Rhode Island",1303,"Block Group 3, Census Tract 508.01, Washington County, Rhode Island",344
"G44000900508014","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050801","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508014",,,"Block Group 4, Census Tract 508.01, Washington County, Rhode Island",1177,"Block Group 4, Census Tract 508.01, Washington County, Rhode Island",374
"G44000900508015","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050801","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508015",,,"Block Group 5, Census Tract 508.01, Washington County, Rhode Island",926,"Block Group 5, Census Tract 508.01, Washington County, Rhode Island",375
"G44000900508021","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050802","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508021",,,"Block Group 1, Census Tract 508.02, Washington County, Rhode Island",1672,"Block Group 1, Census Tract 508.02, Washington County, Rhode Island",225
"G44000900508022","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050802","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508022",,,"Block Group 2, Census Tract 508.02, Washington County, Rhode Island",2344,"Block Group 2, Census Tract 508.02, Washington County, Rhode Island",299
"G44000900509011","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050901","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509011",,,"Block Group 1, Census Tract 509.01, Washington County, Rhode Island",1621,"Block Group 1, Census Tract 509.01, Washington County, Rhode Island",363
"G44000900509012","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050901","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509012",,,"Block Group 2, Census Tract 509.01, Washington County, Rhode Island",3114,"Block Group 2, Census Tract 509.01, Washington County, Rhode Island",437
"G44000900509013","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050901","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509013",,,"Block Group 3, Census Tract 509.01, Washington County, Rhode Island",1305,"Block Group 3, Census Tract 509.01, Washington County, Rhode Island",309
"G44000900509021","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050902","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509021",,,"Block Group 1, Census Tract 509.02, Washington County, Rhode Island",1158,"Block Group 1, Census Tract 509.02, Washington County, Rhode Island",323
"G44000900509022","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050902","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509022",,,"Block Group 2, Census Tract 509.02, Washington County, Rhode Island",2015,"Block Group 2, Census Tract 509.02, Washington County, Rhode Island",439
"G44000900509023","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050902","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509023",,,"Block Group 3, Census Tract 509.02, Washington County, Rhode Island",1210,"Block Group 3, Census Tract 509.02, Washington County, Rhode Island",445
"G44000900509024","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"050902","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509024",,,"Block Group 4, Census Tract 509.02, Washington County, Rhode Island",717,"Block Group 4, Census Tract 509.02, Washington County, Rhode Island",243
"G44000900510001","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510001",,,"Block Group 1, Census Tract 510, Washington County, Rhode Island",396,"Block Group 1, Census Tract 510, Washington County, Rhode Island",111
"G44000900510002","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510002",,,"Block Group 2, Census Tract 510, Washington County, Rhode Island",404,"Block Group 2, Census Tract 510, Washington County, Rhode Island",98
"G44000900510003","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051000","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510003",,,"Block Group 3, Census Tract 510, Washington County, Rhode Island",162,"Block Group 3, Census Tract 510, Washington County, Rhode Island",73
"G44000900510004","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051000","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510004",,,"Block Group 4, Census Tract 510, Washington County, Rhode Island",243,"Block Group 4, Census Tract 510, Washington County, Rhode Island",85
"G44000900510005","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051000","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510005",,,"Block Group 5, Census Tract 510, Washington County, Rhode Island",348,"Block Group 5, Census Tract 510, Washington County, Rhode Island",120
"G44000900511011","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051101","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511011",,,"Block Group 1, Census Tract 511.01, Washington County, Rhode Island",150,"Block Group 1, Census Tract 511.01, Washington County, Rhode Island",67
"G44000900511012","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051101","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511012",,,"Block Group 2, Census Tract 511.01, Washington County, Rhode Island",870,"Block Group 2, Census Tract 511.01, Washington County, Rhode Island",243
"G44000900511013","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051101","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511013",,,"Block Group 3, Census Tract 511.01, Washington County, Rhode Island",1840,"Block Group 3, Census Tract 511.01, Washington County, Rhode Island",295
"G44000900511014","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051101","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511014",,,"Block Group 4, Census Tract 511.01, Washington County, Rhode Island",2141,"Block Group 4, Census Tract 511.01, Washington County, Rhode Island",338
"G44000900511021","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511021",,,"Block Group 1, Census Tract 511.02, Washington County, Rhode Island",2218,"Block Group 1, Census Tract 511.02, Washington County, Rhode Island",301
"G44000900511022","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511022",,,"Block Group 2, Census Tract 511.02, Washington County, Rhode Island",243,"Block Group 2, Census Tract 511.02, Washington County, Rhode Island",108
"G44000900511023","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511023",,,"Block Group 3, Census Tract 511.02, Washington County, Rhode Island",310,"Block Group 3, Census Tract 511.02, Washington County, Rhode Island",124
"G44000900512011","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051201","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512011",,,"Block Group 1, Census Tract 512.01, Washington County, Rhode Island",1587,"Block Group 1, Census Tract 512.01, Washington County, Rhode Island",260
"G44000900512012","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051201","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512012",,,"Block Group 2, Census Tract 512.01, Washington County, Rhode Island",3158,"Block Group 2, Census Tract 512.01, Washington County, Rhode Island",325
"G44000900512021","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051202","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512021",,,"Block Group 1, Census Tract 512.02, Washington County, Rhode Island",1103,"Block Group 1, Census Tract 512.02, Washington County, Rhode Island",256
"G44000900512022","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051202","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512022",,,"Block Group 2, Census Tract 512.02, Washington County, Rhode Island",904,"Block Group 2, Census Tract 512.02, Washington County, Rhode Island",331
"G44000900512023","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051202","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512023",,,"Block Group 3, Census Tract 512.02, Washington County, Rhode Island",1143,"Block Group 3, Census Tract 512.02, Washington County, Rhode Island",305
"G44000900512024","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051202","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512024",,,"Block Group 4, Census Tract 512.02, Washington County, Rhode Island",1404,"Block Group 4, Census Tract 512.02, Washington County, Rhode Island",396
"G44000900513021","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051302","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513021",,,"Block Group 1, Census Tract 513.02, Washington County, Rhode Island",785,"Block Group 1, Census Tract 513.02, Washington County, Rhode Island",198
"G44000900513022","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051302","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513022",,,"Block Group 2, Census Tract 513.02, Washington County, Rhode Island",333,"Block Group 2, Census Tract 513.02, Washington County, Rhode Island",116
"G44000900513023","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051302","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513023",,,"Block Group 3, Census Tract 513.02, Washington County, Rhode Island",675,"Block Group 3, Census Tract 513.02, Washington County, Rhode Island",206
"G44000900513024","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051302","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513024",,,"Block Group 4, Census Tract 513.02, Washington County, Rhode Island",70,"Block Group 4, Census Tract 513.02, Washington County, Rhode Island",63
"G44000900513025","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051302","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513025",,,"Block Group 5, Census Tract 513.02, Washington County, Rhode Island",1095,"Block Group 5, Census Tract 513.02, Washington County, Rhode Island",181
"G44000900513026","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051302","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513026",,,"Block Group 6, Census Tract 513.02, Washington County, Rhode Island",1124,"Block Group 6, Census Tract 513.02, Washington County, Rhode Island",199
"G44000900513041","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051304","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513041",,,"Block Group 1, Census Tract 513.04, Washington County, Rhode Island",2003,"Block Group 1, Census Tract 513.04, Washington County, Rhode Island",132
"G44000900513051","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051305","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513051",,,"Block Group 1, Census Tract 513.05, Washington County, Rhode Island",2873,"Block Group 1, Census Tract 513.05, Washington County, Rhode Island",299
"G44000900513052","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051305","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513052",,,"Block Group 2, Census Tract 513.05, Washington County, Rhode Island",1140,"Block Group 2, Census Tract 513.05, Washington County, Rhode Island",263
"G44000900513061","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051306","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513061",,,"Block Group 1, Census Tract 513.06, Washington County, Rhode Island",1853,"Block Group 1, Census Tract 513.06, Washington County, Rhode Island",322
"G44000900513062","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051306","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513062",,,"Block Group 2, Census Tract 513.06, Washington County, Rhode Island",1001,"Block Group 2, Census Tract 513.06, Washington County, Rhode Island",192
"G44000900513063","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051306","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513063",,,"Block Group 3, Census Tract 513.06, Washington County, Rhode Island",2736,"Block Group 3, Census Tract 513.06, Washington County, Rhode Island",299
"G44000900514001","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090514001",,,"Block Group 1, Census Tract 514, Washington County, Rhode Island",5590,"Block Group 1, Census Tract 514, Washington County, Rhode Island",367
"G44000900515021","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051502","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515021",,,"Block Group 1, Census Tract 515.02, Washington County, Rhode Island",1288,"Block Group 1, Census Tract 515.02, Washington County, Rhode Island",412
"G44000900515022","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051502","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515022",,,"Block Group 2, Census Tract 515.02, Washington County, Rhode Island",687,"Block Group 2, Census Tract 515.02, Washington County, Rhode Island",278
"G44000900515023","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051502","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515023",,,"Block Group 3, Census Tract 515.02, Washington County, Rhode Island",1282,"Block Group 3, Census Tract 515.02, Washington County, Rhode Island",241
"G44000900515024","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051502","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515024",,,"Block Group 4, Census Tract 515.02, Washington County, Rhode Island",1944,"Block Group 4, Census Tract 515.02, Washington County, Rhode Island",379
"G44000900515025","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051502","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515025",,,"Block Group 5, Census Tract 515.02, Washington County, Rhode Island",1985,"Block Group 5, Census Tract 515.02, Washington County, Rhode Island",401
"G44000900515031","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051503","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515031",,,"Block Group 1, Census Tract 515.03, Washington County, Rhode Island",874,"Block Group 1, Census Tract 515.03, Washington County, Rhode Island",192
"G44000900515032","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051503","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515032",,,"Block Group 2, Census Tract 515.03, Washington County, Rhode Island",1660,"Block Group 2, Census Tract 515.03, Washington County, Rhode Island",275
"G44000900515033","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051503","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515033",,,"Block Group 3, Census Tract 515.03, Washington County, Rhode Island",1901,"Block Group 3, Census Tract 515.03, Washington County, Rhode Island",379
"G44000900515041","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051504","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515041",,,"Block Group 1, Census Tract 515.04, Washington County, Rhode Island",771,"Block Group 1, Census Tract 515.04, Washington County, Rhode Island",355
"G44000900515042","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051504","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515042",,,"Block Group 2, Census Tract 515.04, Washington County, Rhode Island",1015,"Block Group 2, Census Tract 515.04, Washington County, Rhode Island",460
"G44000900515043","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051504","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515043",,,"Block Group 3, Census Tract 515.04, Washington County, Rhode Island",1004,"Block Group 3, Census Tract 515.04, Washington County, Rhode Island",335
"G44000900515044","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"051504","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515044",,,"Block Group 4, Census Tract 515.04, Washington County, Rhode Island",1308,"Block Group 4, Census Tract 515.04, Washington County, Rhode Island",225
"G44000909901000","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"990100","0",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440099901000",,,"Block Group 0, Census Tract 9901, Washington County, Rhode Island",0,"Block Group 0, Census Tract 9901, Washington County, Rhode Island",12
"G44000909902000","2011-2015","RI",,,"Rhode Island","44","Washington County","009",,,"990200","0",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440099902000",,,"Block Group 0, Census Tract 9902, Washington County, Rhode Island",0,"Block Group 0, Census Tract 9902, Washington County, Rhode Island",12
